Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR11768405,2022-01-01 12:22:14,2020-05-11 14:56:20,13993995,2826786990,13993995,202,1436,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11768/SRR11768405/SRR11768405.lite.1,SRX8321670,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP261107,PRJNA631717,,631717,SRS6640985,SAMN14888000,simple,1091494,Methylotuvimicrobium alcaliphilum 20Z,GSM4544734,,,,,,,no,,,,,GEO,SRA1074184,,public,6C9BC0ACB4695D7E067266E43C560BAA,82A6942E3F8292012E16E200552DD781
SRR11768406,2022-01-01 12:22:14,2020-05-11 14:55:52,14123418,2852930436,14123418,202,1451,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11768/SRR11768406/SRR11768406.lite.1,SRX8321671,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP261107,PRJNA631717,,631717,SRS6640986,SAMN14887999,simple,1091494,Methylotuvimicrobium alcaliphilum 20Z,GSM4544735,,,,,,,no,,,,,GEO,SRA1074184,,public,AAB30ABEB602EB3E087630DF076D4B99,2759E3146B03C4297E06E87FDD71E631
SRR11768407,2022-01-01 12:22:14,2020-05-11 14:56:46,16208055,3274027110,16208055,202,1663,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11768/SRR11768407/SRR11768407.lite.1,SRX8321668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP261107,PRJNA631717,,631717,SRS6640983,SAMN14887998,simple,1091494,Methylotuvimicrobium alcaliphilum 20Z,GSM4544737,,,,,,,no,,,,,GEO,SRA1074184,,public,9A9634568CC21139852549E5EFF45839,E26081E8E27B8EA4492A2395D6B59AAB
SRR11768408,2022-01-01 12:22:14,2020-05-11 14:56:59,17360476,3506816152,17360476,202,1766,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR011/11768/SRR11768408/SRR11768408.lite.1,SRX8321669,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP261107,PRJNA631717,,631717,SRS6640984,SAMN14887997,simple,1091494,Methylotuvimicrobium alcaliphilum 20Z,GSM4544738,,,,,,,no,,,,,GEO,SRA1074184,,public,A09E4A8D28D5559DCA47D911BEAC2967,8BAABEBABB49542CB8A255D4F80E50E9
SRR13125777,2021-05-25 18:22:32,2020-11-24 11:59:00,3995646,143843256,0,36,89,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125777/SRR13125777.lite.1,SRX9567734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7769453,SAMN16882176,simple,95641,Methylotuvimicrobium buryatense,GSM4932954,,,,,,,no,,,,,GEO,SRA1163251,,public,2116CCC53E4B4765453363137A1335B2,CF0906694D38C2E33A1BAAAFDC4CC9C4
SRR13125778,2021-05-25 18:22:32,2020-11-24 11:59:19,7853302,282718872,0,36,175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125778/SRR13125778.lite.1,SRX9567735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7767530,SAMN16882175,simple,95641,Methylotuvimicrobium buryatense,GSM4932955,,,,,,,no,,,,,GEO,SRA1163251,,public,ADC3A6727C851F2C087F909BCE877AC6,2B2BABF82102417AB9C11FF72E58C4BA
SRR13125779,2021-05-25 18:22:32,2020-11-24 11:58:57,4016103,144579708,0,36,90,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125779/SRR13125779.lite.1,SRX9567736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762828,SAMN16882174,simple,95641,Methylotuvimicrobium buryatense,GSM4932956,,,,,,,no,,,,,GEO,SRA1163251,,public,2BCE8DA0288E836F868A78C31FE328BC,3AB51E6A3AA0ED911077DA02F1134237
SRR13125780,2021-05-25 18:22:32,2020-11-24 11:59:51,11989598,431625528,0,36,289,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125780/SRR13125780.lite.1,SRX9567737,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7763377,SAMN16882173,simple,95641,Methylotuvimicrobium buryatense,GSM4932957,,,,,,,no,,,,,GEO,SRA1163251,,public,2544D0914C1992ABD3872D24573A55BE,BA687DF2FD9731437B6AD882E1244E10
SRR13125781,2021-05-25 18:22:32,2020-11-24 12:00:12,18511822,666425592,0,36,443,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125781/SRR13125781.lite.1,SRX9567738,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7767159,SAMN16882172,simple,95641,Methylotuvimicrobium buryatense,GSM4932958,,,,,,,no,,,,,GEO,SRA1163251,,public,4F07EBC17DAB9BA40DEE63075D7A4C1D,11CBA44DE77DC3D05182A12BBC21135C
SRR13125782,2021-05-25 18:22:32,2020-11-24 11:59:26,9781707,352141452,0,36,239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125782/SRR13125782.lite.1,SRX9567739,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7762951,SAMN16882171,simple,95641,Methylotuvimicrobium buryatense,GSM4932959,,,,,,,no,,,,,GEO,SRA1163251,,public,6FE0B505DD58A44E65A244DFBAAAC759,2D4EF91B47C55D9EACE550B2B49B9E65
SRR13125783,2021-05-25 18:22:32,2020-11-24 11:59:57,11406213,410623668,0,36,251,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125783/SRR13125783.lite.1,SRX9567740,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7764254,SAMN16882170,simple,95641,Methylotuvimicrobium buryatense,GSM4932960,,,,,,,no,,,,,GEO,SRA1163251,,public,8A8206A25B786EF4AF73C3D2934AFBCB,1EB59A8EBE35FD0C7D38AEBA9248ACE4
SRR13125784,2021-05-25 18:22:32,2020-11-24 11:59:53,11756969,423250884,0,36,257,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13125/SRR13125784/SRR13125784.lite.1,SRX9567741,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP293740,PRJNA680545,3,680545,SRS7768532,SAMN16882169,simple,95641,Methylotuvimicrobium buryatense,GSM4932961,,,,,,,no,,,,,GEO,SRA1163251,,public,F49CB411543F26918495FF54A844E9C5,4F206E8512EA8B3C807BB44FF9D4D5E0
SRR10382496,2019-11-01 18:01:18,2019-11-01 06:01:10,26586392,3492278217,0,131,813,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/382/SRR10382496.sralite.1,SRX7083302,2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP227909,PRJNA587052,,587052,SRS5598800,SAMN13175510,simple,39773,Methylomicrobium,sample2,,,,,,,no,,,,,UNIVERSITY OF VALLADOLID,SRA988267,,public,CFA440CAE292069443052FCCC61F28F8,940C831338DFB78B493825347FCAAA9D
SRR10382495,2019-11-01 18:01:18,2019-11-01 06:01:11,26344860,3277814109,0,124,768,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/382/SRR10382495.sralite.1,SRX7083303,3,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP227909,PRJNA587052,,587052,SRS5598801,SAMN13175511,simple,39773,Methylomicrobium,sample3,,,,,,,no,,,,,UNIVERSITY OF VALLADOLID,SRA988267,,public,28836BFB06E5FC898C4AAF22EB229088,4E7927806819A2191AD1FACB3D265C1A
SRR10382494,2019-11-01 18:01:19,2019-11-01 06:00:35,27022566,3363206658,0,124,875,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/382/SRR10382494.sralite.1,SRX7083304,4,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP227909,PRJNA587052,,587052,SRS5598802,SAMN13175512,simple,39773,Methylomicrobium,sample4,,,,,,,no,,,,,UNIVERSITY OF VALLADOLID,SRA988267,,public,D48D82426BE1BE730FC46BA5FB077B3F,E8187769EEBAE9D01B1ADA2B1F11BDDF
SRR10382493,2019-11-01 18:01:19,2019-11-01 06:00:14,23946167,3111344307,0,129,857,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/382/SRR10382493.sralite.1,SRX7083305,5,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP227909,PRJNA587052,,587052,SRS5598803,SAMN13175513,simple,39773,Methylomicrobium,sample5,,,,,,,no,,,,,UNIVERSITY OF VALLADOLID,SRA988267,,public,41B3036CF95BD4BA23045253899B7640,1F94B5AA87E8E154B9C4D64C9C5A5E8D
SRR10382492,2019-11-01 18:01:19,2019-11-01 05:59:54,23605342,3072292241,0,130,629,assembly,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/382/SRR10382492.sralite.1,SRX7083306,6,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 550,SRP227909,PRJNA587052,,587052,SRS5598804,SAMN13175514,simple,39773,Methylomicrobium,sample6,,,,,,,no,,,,,UNIVERSITY OF VALLADOLID,SRA988267,,public,85A5E551ECE4885050B9AF9CE7345C78,DA016282F2E33612A9260125042ED8DB
SRR4101225,2016-12-27 09:54:08,2016-08-31 09:20:56,19288436,983710236,0,51,489,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101225.sralite.1,SRX2033431,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627375,SAMN05583634,simple,173365,Methylobacter tundripaludum,GSM2283333,,,,,,,no,,,,,GEO,SRA453326,,public,C4D8E1ABF72DAD1B7F56913476E58F26,D50FF1F3E4029DE2D75FBF95F8835363
SRR4101226,2016-12-27 09:54:08,2016-08-31 09:20:57,19654900,1002399900,0,51,508,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101226.sralite.1,SRX2033431,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627375,SAMN05583634,simple,173365,Methylobacter tundripaludum,GSM2283333,,,,,,,no,,,,,GEO,SRA453326,,public,C8A29A817953ECCBB756913AEA030420,7DBDFAE10E881450BD0EA9CE4C2E0A21
SRR4101227,2016-12-27 09:54:08,2016-08-31 09:20:57,17526198,893836098,0,51,451,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101227.sralite.1,SRX2033432,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627376,SAMN05583633,simple,173365,Methylobacter tundripaludum,GSM2283334,,,,,,,no,,,,,GEO,SRA453326,,public,218D98825568FAA20ED3169ED21517F5,8F5F619E70253D6552B3590271BF121D
SRR4101228,2016-12-27 09:54:08,2016-08-31 09:21:42,17675475,901449225,0,51,464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101228.sralite.1,SRX2033432,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627376,SAMN05583633,simple,173365,Methylobacter tundripaludum,GSM2283334,,,,,,,no,,,,,GEO,SRA453326,,public,7377E6E0B656C7D2798606EC539A780E,61F0A4ACD521D9A67D0E8ABAA4342AA1
SRR4101237,2016-12-27 09:54:08,2016-08-31 09:23:19,18873713,962559363,0,51,477,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101237.sralite.1,SRX2033437,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627381,SAMN05583628,simple,173365,Methylobacter tundripaludum,GSM2283339,,,,,,,no,,,,,GEO,SRA453326,,public,65B349EF573BC15B1FE8BD9CCDAC441F,DF2A3B5863985B75FF5798A3A5D3DEEA
SRR4101238,2016-12-27 09:54:08,2016-08-31 09:23:54,19280964,983329164,0,51,496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101238.sralite.1,SRX2033437,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627381,SAMN05583628,simple,173365,Methylobacter tundripaludum,GSM2283339,,,,,,,no,,,,,GEO,SRA453326,,public,2F4566BFB3E96C279A53D0D7AAE54D6B,5633EEFA656339E715592096CFADC844
SRR4101239,2016-12-27 09:54:08,2016-08-31 09:26:45,18387798,937777698,0,51,464,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101239.sralite.1,SRX2033438,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627382,SAMN05583627,simple,173365,Methylobacter tundripaludum,GSM2283340,,,,,,,no,,,,,GEO,SRA453326,,public,43EFE8C9726DD64F32E7E9D7123C73C3,D1CD951CA0F3DA259B8789CB4E6A1545
SRR4101240,2016-12-27 09:54:08,2016-08-31 09:23:26,18766445,957088695,0,51,483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101240.sralite.1,SRX2033438,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627382,SAMN05583627,simple,173365,Methylobacter tundripaludum,GSM2283340,,,,,,,no,,,,,GEO,SRA453326,,public,087D61D3ED0BF9A45277D6764F90AC3E,0AB10A9DDADEFC4910880C97945498A8
SRR4101241,2016-12-27 09:54:08,2016-08-31 09:23:03,18212711,928848261,0,51,462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101241.sralite.1,SRX2033439,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627383,SAMN05583626,simple,173365,Methylobacter tundripaludum,GSM2283341,,,,,,,no,,,,,GEO,SRA453326,,public,C6A70148C1CFF8187EE705A26391CBD8,AD22663BC20129715C2EB161665C67B4
SRR4101242,2016-12-27 09:54:08,2016-08-31 09:23:29,18598052,948500652,0,51,480,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR004/101/SRR4101242.sralite.1,SRX2033439,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP082361,PRJNA339225,2,339225,SRS1627383,SAMN05583626,simple,173365,Methylobacter tundripaludum,GSM2283341,,,,,,,no,,,,,GEO,SRA453326,,public,4DA2E538C1B847EC7027274C50987CAB,2E8F7D53D7FE1BF043C1B41A581C5011
SRR5831374,2019-03-01 04:18:26,2017-07-17 09:08:29,16757778,3385071156,16757778,202,1624,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/831/SRR5831374.sralite.1,SRX3008691,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP112510,PRJNA394670,3,394670,SRS2358832,SAMN07357179,simple,1727196,Methylomonas sp. DH-1,GSM2704992,,,,,,,no,,,,,GEO,SRA587373,,public,2FED0074D254BD9A63CC7CCB11EBB113,C665292700854B6FF79027223B22F2A8
SRR5831375,2019-03-01 04:18:26,2017-07-17 09:08:51,16914913,3416812426,16914913,202,1645,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/831/SRR5831375.sralite.1,SRX3008692,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP112510,PRJNA394670,3,394670,SRS2358833,SAMN07357178,simple,1727196,Methylomonas sp. DH-1,GSM2704993,,,,,,,no,,,,,GEO,SRA587373,,public,26EAA6105DE99F4008EA03E8B29F297D,74A63D3E32A0B2CDB44CC64F1BD4B507
SRR5831376,2019-03-01 04:18:26,2017-07-17 09:08:53,16053182,3242742764,16053182,202,1552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/831/SRR5831376.sralite.1,SRX3008693,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP112510,PRJNA394670,3,394670,SRS2358834,SAMN07357177,simple,1727196,Methylomonas sp. DH-1,GSM2704994,,,,,,,no,,,,,GEO,SRA587373,,public,23473A2014B64A5496B5CA4BA7D4C411,FD89528F9EEB7B300A24B9C0949A87DD
SRR5831377,2019-03-01 04:18:26,2017-07-17 09:06:20,15117382,3053711164,15117382,202,1473,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/831/SRR5831377.sralite.1,SRX3008694,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP112510,PRJNA394670,3,394670,SRS2358835,SAMN07357182,simple,1727196,Methylomonas sp. DH-1,GSM2704995,,,,,,,no,,,,,GEO,SRA587373,,public,0DEAE7B510A8FB60D75EFC240DAAC8BF,0C921E7680C0F44670780C6AE2B5DD68
SRR5831378,2019-03-01 04:18:26,2017-07-17 09:06:30,15975770,3227105540,15975770,202,1545,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/831/SRR5831378.sralite.1,SRX3008695,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP112510,PRJNA394670,3,394670,SRS2358836,SAMN07357181,simple,1727196,Methylomonas sp. DH-1,GSM2704996,,,,,,,no,,,,,GEO,SRA587373,,public,C0A4DE4CD4AD8541A5B7A1E0FA059FF1,9C0F498CC64921A17C47D6CECF27A63A
SRR5831379,2019-03-01 04:18:26,2017-07-17 09:06:27,14385577,2905886554,14385577,202,1381,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/831/SRR5831379.sralite.1,SRX3008696,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP112510,PRJNA394670,3,394670,SRS2358837,SAMN07357180,simple,1727196,Methylomonas sp. DH-1,GSM2704997,,,,,,,no,,,,,GEO,SRA587373,,public,224E8493E1F2C9D0C76F510663015E02,A019BE9ACDA1DFBC58932C4191C35DFF
SRR5877048,2017-08-24 16:17:10,2017-07-27 18:11:27,153952385,5542285860,0,36,3288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877048.sralite.1,SRX3044544,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392199,SAMN07420007,simple,95641,Methylomicrobium buryatense,GSM2720034,,,,,,,no,,,,,GEO,SRA593391,,public,0E630DA7FAA1B0FC308C2C84BFF6650B,56A45CA420F706511FBBCE430B9485F4
SRR5877049,2017-08-24 16:17:10,2017-07-27 18:08:31,134544643,4843607148,0,36,2858,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877049.sralite.1,SRX3044545,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392200,SAMN07420006,simple,95641,Methylomicrobium buryatense,GSM2720035,,,,,,,no,,,,,GEO,SRA593391,,public,4644E6772A9569BA7BC90666F85BD9F5,04473F89709ABBFB55FF94CF72AF5552
SRR5877050,2017-08-24 16:17:10,2017-07-27 17:50:26,50000347,1800012492,0,36,1201,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877050.sralite.1,SRX3044546,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392201,SAMN07420005,simple,95641,Methylomicrobium buryatense,GSM2720036,,,,,,,no,,,,,GEO,SRA593391,,public,8F6BB7B69304AF83CDC462A8D3EB296B,9A33127166FA46BBE9FF3FB41517F331
SRR5877051,2017-08-24 16:17:10,2017-07-27 17:50:24,38418819,1383077484,0,36,923,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877051.sralite.1,SRX3044547,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392202,SAMN07420004,simple,95641,Methylomicrobium buryatense,GSM2720037,,,,,,,no,,,,,GEO,SRA593391,,public,7DD14D717AE843E983C6085ADBC0FCE0,352D47C9C9E1B52B492278032963EBC2
SRR5877052,2017-08-24 16:17:10,2017-07-27 17:51:04,29500319,1504516269,0,51,512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877052.sralite.1,SRX3044548,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392204,SAMN07420003,simple,95641,Methylomicrobium buryatense,GSM2720038,,,,,,,no,,,,,GEO,SRA593391,,public,FF89F4FEA5E55248800B9162B1AF85AD,A887EFA1F8E1499B4AFB909F6601AF56
SRR5877053,2017-08-24 16:17:10,2017-07-27 17:48:56,38704712,1393369632,0,36,948,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877053.sralite.1,SRX3044549,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392203,SAMN07420002,simple,95641,Methylomicrobium buryatense,GSM2720039,,,,,,,no,,,,,GEO,SRA593391,,public,F64E9077342BD0947D1311D6CAFDE3E7,E6BDD2BB09B1C552BF74F260C1BA2EFF
SRR5877054,2017-08-24 16:17:10,2017-07-27 17:53:45,56531582,2035136952,0,36,1378,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877054.sralite.1,SRX3044550,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392205,SAMN07420001,simple,95641,Methylomicrobium buryatense,GSM2720040,,,,,,,no,,,,,GEO,SRA593391,,public,536867C97C216F822987CC47E19B2AF6,99041B862CE752A21EB8340AF041EE98
SRR5877055,2017-08-24 16:17:10,2017-07-27 17:53:30,51554568,1855964448,0,36,1120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877055.sralite.1,SRX3044551,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392206,SAMN07420000,simple,95641,Methylomicrobium buryatense,GSM2720041,,,,,,,no,,,,,GEO,SRA593391,,public,11CCF0DED82FB08C7F5AEEA0C776413D,B9DE782E411FDBEAE8DC160B064A2E55
SRR5877056,2017-08-24 16:17:10,2017-07-27 17:55:13,28423524,1449599724,0,51,496,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877056.sralite.1,SRX3044552,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392207,SAMN07420013,simple,95641,Methylomicrobium buryatense,GSM2720042,,,,,,,no,,,,,GEO,SRA593391,,public,6B13839B7B909C827948A49760D76071,3E0AB971289E572A473D9D671FF76843
SRR5877057,2017-08-24 16:17:10,2017-07-27 17:49:28,49371294,1777366584,0,36,1196,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/877/SRR5877057.sralite.1,SRX3044553,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP113731,PRJNA396065,2,396065,SRS2392208,SAMN07420012,simple,95641,Methylomicrobium buryatense,GSM2720043,,,,,,,no,,,,,GEO,SRA593391,,public,9B883C965E90096D0AECBB6F035C6CF6,798A83A63E768B9FF4B7C0479B309B62
